c4349638-ab50-44af-a83c-ce2827ff5f94,Common_Shares_Outstanding,2007-12-31,114370.09,WYNN
ae1b9f04-1757-4561-b549-b3ef2b87f8c9,Common_Shares_Outstanding,2007-12-31,229753.25,XRX
108951c6-e7c9-4653-b7e3-8d5135ebfeb5,Common_Shares_Outstanding,2007-12-31,107116.505,ZION
d33d0666-ca24-4b44-a783-21d14a1d3cde,Common_Shares_Outstanding,2008-01-27,61190.587,SMTC
11df61e2-c2de-46fc-be58-544db1dfe5ea,Common_Shares_Outstanding,2008-01-31,230000.00,ADSK
39616ba5-4f5d-4f10-b797-1d9618af1fe5,Common_Shares_Outstanding,2008-01-31,90742.00,MENT
9fa9d762-25b3-4954-ad62-e2ca8f1a34e1,Common_Shares_Outstanding,2008-01-31,59239.00,TECD
db8e6031-e6e2-400e-9693-a0671f63a396,Common_Shares_Outstanding,2008-01-31,126753.00,TIF
085b5b0a-8314-46bf-b6a3-d6b3e894ffd7,Common_Shares_Outstanding,2008-02-01,1458000.00,LOW
56a4b32f-ca4e-4e70-8865-f8b283969db8,Common_Shares_Outstanding,2008-02-02,82682.00,BIG
5841c47b-8d9f-4688-b2c9-8f7e634bbcdb,Common_Shares_Outstanding,2008-02-02,-4523.00,FL
050c2cf3-d3e4-4eb6-8f49-bf806f22fe76,Common_Shares_Outstanding,2008-02-02,222000.00,JCP
3b195ef0-c611-4a94-944f-1a71fc7e42b6,Common_Shares_Outstanding,2008-02-02,346000.00,LB
29fe110d-d6e5-4f89-b164-3a8b8a31486b,Common_Shares_Outstanding,2008-02-02,419745.00,M
0c4f4891-621b-41fd-8f3a-924b9df66a89,Cash_and_Cash_Equivalents,2008-02-22,95.643,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Receivables,2008-02-22,26.115,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Assets,2008-02-22,153.257,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Net_PP&E,2008-02-22,72.708,ICUI
